"";"COMPAÑIA";"FECHA";"MES";"AÑO";"PRECIO_CIERRE";"DESEMPLEO";"INFLACION";"CONFIANZA_USA";"CONFIANZA_OCDE";"TIEMPO_ELECCIONES_1";"TIEMPO_ELECCIONES_2"
"2225";"NETFLIX";"2018-12-24";"Diciembre";2018;233,9;3,9;2,2;101,1;100,5;"NO";0
"2226";"NETFLIX";"2018-12-26";"Diciembre";2018;253,7;3,9;2,2;101,1;100,5;"NO";0
"2227";"NETFLIX";"2018-12-27";"Diciembre";2018;255,6;3,9;2,2;101,1;100,5;"NO";0
"2228";"NETFLIX";"2018-12-28";"Diciembre";2018;256,1;3,9;2,2;101,1;100,5;"NO";0
"2229";"NETFLIX";"2018-12-31";"Diciembre";2018;267,7;3,9;2,2;101,1;100,5;"NO";0
"2230";"NETFLIX";"2019-01-02";"Enero";2019;267,7;4;2,2;100,9;100,4;"NO";0
"2231";"NETFLIX";"2019-01-03";"Enero";2019;271,2;4;2,2;100,9;100,4;"NO";0
"2232";"NETFLIX";"2019-01-04";"Enero";2019;297,6;4;2,2;100,9;100,4;"NO";0
"2233";"NETFLIX";"2019-01-07";"Enero";2019;315,3;4;2,2;100,9;100,4;"NO";0
"2234";"NETFLIX";"2019-01-08";"Enero";2019;320,3;4;2,2;100,9;100,4;"NO";0
"2235";"NETFLIX";"2019-01-09";"Enero";2019;320;4;2,2;100,9;100,4;"NO";0
"2236";"NETFLIX";"2019-01-10";"Enero";2019;324,7;4;2,2;100,9;100,4;"NO";0
"2237";"NETFLIX";"2019-01-11";"Enero";2019;337,6;4;2,2;100,9;100,4;"NO";0
"2238";"NETFLIX";"2019-01-14";"Enero";2019;332,9;4;2,2;100,9;100,4;"NO";0
"2239";"NETFLIX";"2019-01-15";"Enero";2019;354,6;4;2,2;100,9;100,4;"NO";0
"2240";"NETFLIX";"2019-01-16";"Enero";2019;351,4;4;2,2;100,9;100,4;"NO";0
"2241";"NETFLIX";"2019-01-17";"Enero";2019;353,2;4;2,2;100,9;100,4;"NO";0
"2242";"NETFLIX";"2019-01-18";"Enero";2019;339,1;4;2,2;100,9;100,4;"NO";0
"2243";"NETFLIX";"2019-01-22";"Enero";2019;325,2;4;2,2;100,9;100,4;"NO";0
"2244";"NETFLIX";"2019-01-23";"Enero";2019;322;4;2,2;100,9;100,4;"NO";0
"2245";"NETFLIX";"2019-01-24";"Enero";2019;326,7;4;2,2;100,9;100,4;"NO";0
"2246";"NETFLIX";"2019-01-25";"Enero";2019;338;4;2,2;100,9;100,4;"NO";0
"2247";"NETFLIX";"2019-01-28";"Enero";2019;335,7;4;2,2;100,9;100,4;"NO";0
"2248";"NETFLIX";"2019-01-29";"Enero";2019;328,9;4;2,2;100,9;100,4;"NO";0
"2249";"NETFLIX";"2019-01-30";"Enero";2019;340,7;4;2,2;100,9;100,4;"NO";0
"2250";"NETFLIX";"2019-01-31";"Enero";2019;339,5;4;2,2;100,9;100,4;"NO";0
"2251";"NETFLIX";"2019-02-01";"Febrero";2019;339,9;3,8;2,1;100,9;100,5;"NO";0
"2252";"NETFLIX";"2019-02-04";"Febrero";2019;351,3;3,8;2,1;100,9;100,5;"NO";0
"2253";"NETFLIX";"2019-02-05";"Febrero";2019;355,8;3,8;2,1;100,9;100,5;"NO";0
"2254";"NETFLIX";"2019-02-06";"Febrero";2019;352,2;3,8;2,1;100,9;100,5;"NO";0
"2255";"NETFLIX";"2019-02-07";"Febrero";2019;344,7;3,8;2,1;100,9;100,5;"NO";0
"2256";"NETFLIX";"2019-02-08";"Febrero";2019;347,6;3,8;2,1;100,9;100,5;"NO";0
"2257";"NETFLIX";"2019-02-11";"Febrero";2019;345,7;3,8;2,1;100,9;100,5;"NO";0
"2258";"NETFLIX";"2019-02-12";"Febrero";2019;360;3,8;2,1;100,9;100,5;"NO";0
"2259";"NETFLIX";"2019-02-13";"Febrero";2019;351,8;3,8;2,1;100,9;100,5;"NO";0
"2260";"NETFLIX";"2019-02-14";"Febrero";2019;359,1;3,8;2,1;100,9;100,5;"NO";0
"2261";"NETFLIX";"2019-02-15";"Febrero";2019;356,9;3,8;2,1;100,9;100,5;"NO";0
"2262";"NETFLIX";"2019-02-19";"Febrero";2019;361,9;3,8;2,1;100,9;100,5;"NO";0
"2263";"NETFLIX";"2019-02-20";"Febrero";2019;359,9;3,8;2,1;100,9;100,5;"NO";0
"2264";"NETFLIX";"2019-02-21";"Febrero";2019;357;3,8;2,1;100,9;100,5;"NO";0
"2265";"NETFLIX";"2019-02-22";"Febrero";2019;363;3,8;2,1;100,9;100,5;"NO";0
"2266";"NETFLIX";"2019-02-25";"Febrero";2019;363,9;3,8;2,1;100,9;100,5;"NO";0
"2267";"NETFLIX";"2019-02-26";"Febrero";2019;365;3,8;2,1;100,9;100,5;"NO";0
"2268";"NETFLIX";"2019-02-27";"Febrero";2019;362,9;3,8;2,1;100,9;100,5;"NO";0
"2269";"NETFLIX";"2019-02-28";"Febrero";2019;358,1;3,8;2,1;100,9;100,5;"NO";0
"2270";"NETFLIX";"2019-03-01";"Marzo";2019;357,3;3,8;2;101,1;100,5;"NO";0
"2271";"NETFLIX";"2019-03-04";"Marzo";2019;351;3,8;2;101,1;100,5;"NO";0
"2272";"NETFLIX";"2019-03-05";"Marzo";2019;354,3;3,8;2;101,1;100,5;"NO";0
"2273";"NETFLIX";"2019-03-06";"Marzo";2019;359,6;3,8;2;101,1;100,5;"NO";0
"2274";"NETFLIX";"2019-03-07";"Marzo";2019;352,6;3,8;2;101,1;100,5;"NO";0
"2275";"NETFLIX";"2019-03-08";"Marzo";2019;349,6;3,8;2;101,1;100,5;"NO";0
"2276";"NETFLIX";"2019-03-11";"Marzo";2019;358,9;3,8;2;101,1;100,5;"NO";0
"2277";"NETFLIX";"2019-03-12";"Marzo";2019;356,3;3,8;2;101,1;100,5;"NO";0
"2278";"NETFLIX";"2019-03-13";"Marzo";2019;361,2;3,8;2;101,1;100,5;"NO";0
"2279";"NETFLIX";"2019-03-14";"Marzo";2019;358,8;3,8;2;101,1;100,5;"NO";0
"2280";"NETFLIX";"2019-03-15";"Marzo";2019;361,5;3,8;2;101,1;100,5;"NO";0
"2281";"NETFLIX";"2019-03-18";"Marzo";2019;363,4;3,8;2;101,1;100,5;"NO";0
"2282";"NETFLIX";"2019-03-19";"Marzo";2019;358,8;3,8;2;101,1;100,5;"NO";0
"2283";"NETFLIX";"2019-03-20";"Marzo";2019;375,2;3,8;2;101,1;100,5;"NO";0
"2284";"NETFLIX";"2019-03-21";"Marzo";2019;377,9;3,8;2;101,1;100,5;"NO";0
"2285";"NETFLIX";"2019-03-22";"Marzo";2019;361;3,8;2;101,1;100,5;"NO";0
"2286";"NETFLIX";"2019-03-25";"Marzo";2019;366,2;3,8;2;101,1;100,5;"NO";0
"2287";"NETFLIX";"2019-03-26";"Marzo";2019;360;3,8;2;101,1;100,5;"NO";0
"2288";"NETFLIX";"2019-03-27";"Marzo";2019;353,4;3,8;2;101,1;100,5;"NO";0
"2289";"NETFLIX";"2019-03-28";"Marzo";2019;354,6;3,8;2;101,1;100,5;"NO";0
"2290";"NETFLIX";"2019-03-29";"Marzo";2019;356,6;3,8;2;101,1;100,5;"NO";0
"2291";"NETFLIX";"2019-04-01";"Abril";2019;367;3,6;2,1;101,3;100,6;"NO";0
"2292";"NETFLIX";"2019-04-02";"Abril";2019;367,7;3,6;2,1;101,3;100,6;"NO";0
"2293";"NETFLIX";"2019-04-03";"Abril";2019;369,8;3,6;2,1;101,3;100,6;"NO";0
"2294";"NETFLIX";"2019-04-04";"Abril";2019;367,9;3,6;2,1;101,3;100,6;"NO";0
"2295";"NETFLIX";"2019-04-05";"Abril";2019;365,5;3,6;2,1;101,3;100,6;"NO";0
"2296";"NETFLIX";"2019-04-08";"Abril";2019;361,4;3,6;2,1;101,3;100,6;"NO";0
"2297";"NETFLIX";"2019-04-09";"Abril";2019;364,7;3,6;2,1;101,3;100,6;"NO";0
"2298";"NETFLIX";"2019-04-10";"Abril";2019;363,9;3,6;2,1;101,3;100,6;"NO";0
"2299";"NETFLIX";"2019-04-11";"Abril";2019;367,6;3,6;2,1;101,3;100,6;"NO";0
"2300";"NETFLIX";"2019-04-12";"Abril";2019;351,1;3,6;2,1;101,3;100,6;"NO";0
"2301";"NETFLIX";"2019-04-15";"Abril";2019;348,9;3,6;2,1;101,3;100,6;"NO";0
"2302";"NETFLIX";"2019-04-16";"Abril";2019;359,5;3,6;2,1;101,3;100,6;"NO";0
"2303";"NETFLIX";"2019-04-17";"Abril";2019;354,7;3,6;2,1;101,3;100,6;"NO";0
"2304";"NETFLIX";"2019-04-18";"Abril";2019;360,4;3,6;2,1;101,3;100,6;"NO";0
"2305";"NETFLIX";"2019-04-22";"Abril";2019;377,3;3,6;2,1;101,3;100,6;"NO";0
"2306";"NETFLIX";"2019-04-23";"Abril";2019;381,9;3,6;2,1;101,3;100,6;"NO";0
"2307";"NETFLIX";"2019-04-24";"Abril";2019;374,2;3,6;2,1;101,3;100,6;"NO";0
"2308";"NETFLIX";"2019-04-25";"Abril";2019;368,3;3,6;2,1;101,3;100,6;"NO";0
"2309";"NETFLIX";"2019-04-26";"Abril";2019;374,9;3,6;2,1;101,3;100,6;"NO";0
"2310";"NETFLIX";"2019-04-29";"Abril";2019;371,8;3,6;2,1;101,3;100,6;"NO";0
"2311";"NETFLIX";"2019-04-30";"Abril";2019;370,5;3,6;2,1;101,3;100,6;"NO";0
"2312";"NETFLIX";"2019-05-01";"Mayo";2019;378,8;3,6;2;101,4;100,5;"NO";0
"2313";"NETFLIX";"2019-05-02";"Mayo";2019;379,1;3,6;2;101,4;100,5;"NO";0
"2314";"NETFLIX";"2019-05-03";"Mayo";2019;385;3,6;2;101,4;100,5;"NO";0
"2315";"NETFLIX";"2019-05-06";"Mayo";2019;378,7;3,6;2;101,4;100,5;"NO";0
"2316";"NETFLIX";"2019-05-07";"Mayo";2019;370,5;3,6;2;101,4;100,5;"NO";0
"2317";"NETFLIX";"2019-05-08";"Mayo";2019;364,4;3,6;2;101,4;100,5;"NO";0
"2318";"NETFLIX";"2019-05-09";"Mayo";2019;362,8;3,6;2;101,4;100,5;"NO";0
"2319";"NETFLIX";"2019-05-10";"Mayo";2019;361;3,6;2;101,4;100,5;"NO";0
"2320";"NETFLIX";"2019-05-13";"Mayo";2019;345,3;3,6;2;101,4;100,5;"NO";0
"2321";"NETFLIX";"2019-05-14";"Mayo";2019;345,6;3,6;2;101,4;100,5;"NO";0
"2322";"NETFLIX";"2019-05-15";"Mayo";2019;355;3,6;2;101,4;100,5;"NO";0
"2323";"NETFLIX";"2019-05-16";"Mayo";2019;359,3;3,6;2;101,4;100,5;"NO";0
"2324";"NETFLIX";"2019-05-17";"Mayo";2019;354,5;3,6;2;101,4;100,5;"NO";0
"2325";"NETFLIX";"2019-05-20";"Mayo";2019;348,1;3,6;2;101,4;100,5;"NO";0
"2326";"NETFLIX";"2019-05-21";"Mayo";2019;354,3;3,6;2;101,4;100,5;"NO";0
"2327";"NETFLIX";"2019-05-22";"Mayo";2019;359,7;3,6;2;101,4;100,5;"NO";0
"2328";"NETFLIX";"2019-05-23";"Mayo";2019;352,2;3,6;2;101,4;100,5;"NO";0
"2329";"NETFLIX";"2019-05-24";"Mayo";2019;354,4;3,6;2;101,4;100,5;"NO";0
"2330";"NETFLIX";"2019-05-28";"Mayo";2019;355,1;3,6;2;101,4;100,5;"NO";0
"2331";"NETFLIX";"2019-05-29";"Mayo";2019;349,2;3,6;2;101,4;100,5;"NO";0
"2332";"NETFLIX";"2019-05-30";"Mayo";2019;351,9;3,6;2;101,4;100,5;"NO";0
"2333";"NETFLIX";"2019-05-31";"Mayo";2019;343,3;3,6;2;101,4;100,5;"NO";0
"2334";"NETFLIX";"2019-06-03";"Junio";2019;336,6;3,7;2,1;101,3;100,5;"NO";0
"2335";"NETFLIX";"2019-06-04";"Junio";2019;353,4;3,7;2,1;101,3;100,5;"NO";0
"2336";"NETFLIX";"2019-06-05";"Junio";2019;355,7;3,7;2,1;101,3;100,5;"NO";0
"2337";"NETFLIX";"2019-06-06";"Junio";2019;357,1;3,7;2,1;101,3;100,5;"NO";0
"2338";"NETFLIX";"2019-06-07";"Junio";2019;360,9;3,7;2,1;101,3;100,5;"NO";0
"2339";"NETFLIX";"2019-06-10";"Junio";2019;352;3,7;2,1;101,3;100,5;"NO";0
"2340";"NETFLIX";"2019-06-11";"Junio";2019;351,3;3,7;2,1;101,3;100,5;"NO";0
"2341";"NETFLIX";"2019-06-12";"Junio";2019;345,6;3,7;2,1;101,3;100,5;"NO";0
"2342";"NETFLIX";"2019-06-13";"Junio";2019;343,4;3,7;2,1;101,3;100,5;"NO";0
"2343";"NETFLIX";"2019-06-14";"Junio";2019;339,7;3,7;2,1;101,3;100,5;"NO";0
"2344";"NETFLIX";"2019-06-17";"Junio";2019;350,6;3,7;2,1;101,3;100,5;"NO";0
"2345";"NETFLIX";"2019-06-18";"Junio";2019;357,1;3,7;2,1;101,3;100,5;"NO";0
"2346";"NETFLIX";"2019-06-19";"Junio";2019;363,5;3,7;2,1;101,3;100,5;"NO";0
"2347";"NETFLIX";"2019-06-20";"Junio";2019;365,2;3,7;2,1;101,3;100,5;"NO";0
"2348";"NETFLIX";"2019-06-21";"Junio";2019;369,2;3,7;2,1;101,3;100,5;"NO";0
"2349";"NETFLIX";"2019-06-24";"Junio";2019;371;3,7;2,1;101,3;100,5;"NO";0
"2350";"NETFLIX";"2019-06-25";"Junio";2019;360,3;3,7;2,1;101,3;100,5;"NO";0
"2351";"NETFLIX";"2019-06-26";"Junio";2019;362,2;3,7;2,1;101,3;100,5;"NO";0
"2352";"NETFLIX";"2019-06-27";"Junio";2019;370;3,7;2,1;101,3;100,5;"NO";0
"2353";"NETFLIX";"2019-06-28";"Junio";2019;367,3;3,7;2,1;101,3;100,5;"NO";0
"2354";"NETFLIX";"2019-07-01";"Julio";2019;374,6;3,7;2,2;101,1;100,3;"NO";0
"2355";"NETFLIX";"2019-07-02";"Julio";2019;375,4;3,7;2,2;101,1;100,3;"NO";0
"2356";"NETFLIX";"2019-07-03";"Julio";2019;381,7;3,7;2,2;101,1;100,3;"NO";0
"2357";"NETFLIX";"2019-07-05";"Julio";2019;380,5;3,7;2,2;101,1;100,3;"NO";0
"2358";"NETFLIX";"2019-07-08";"Julio";2019;376,2;3,7;2,2;101,1;100,3;"NO";0
"2359";"NETFLIX";"2019-07-09";"Julio";2019;379,9;3,7;2,2;101,1;100,3;"NO";0
"2360";"NETFLIX";"2019-07-10";"Julio";2019;381;3,7;2,2;101,1;100,3;"NO";0
"2361";"NETFLIX";"2019-07-11";"Julio";2019;379,5;3,7;2,2;101,1;100,3;"NO";0
"2362";"NETFLIX";"2019-07-12";"Julio";2019;373,3;3,7;2,2;101,1;100,3;"NO";0
"2363";"NETFLIX";"2019-07-15";"Julio";2019;366,6;3,7;2,2;101,1;100,3;"NO";0
"2364";"NETFLIX";"2019-07-16";"Julio";2019;366;3,7;2,2;101,1;100,3;"NO";0
"2365";"NETFLIX";"2019-07-17";"Julio";2019;362,4;3,7;2,2;101,1;100,3;"NO";0
"2366";"NETFLIX";"2019-07-18";"Julio";2019;325,2;3,7;2,2;101,1;100,3;"NO";0
"2367";"NETFLIX";"2019-07-19";"Julio";2019;315,1;3,7;2,2;101,1;100,3;"NO";0
"2368";"NETFLIX";"2019-07-22";"Julio";2019;310,6;3,7;2,2;101,1;100,3;"NO";0
"2369";"NETFLIX";"2019-07-23";"Julio";2019;307,3;3,7;2,2;101,1;100,3;"NO";0
"2370";"NETFLIX";"2019-07-24";"Julio";2019;317,9;3,7;2,2;101,1;100,3;"NO";0
"2371";"NETFLIX";"2019-07-25";"Julio";2019;326,5;3,7;2,2;101,1;100,3;"NO";0
"2372";"NETFLIX";"2019-07-26";"Julio";2019;335,8;3,7;2,2;101,1;100,3;"NO";0
"2373";"NETFLIX";"2019-07-29";"Julio";2019;332,7;3,7;2,2;101,1;100,3;"NO";0
"2374";"NETFLIX";"2019-07-30";"Julio";2019;325,9;3,7;2,2;101,1;100,3;"NO";0
"2375";"NETFLIX";"2019-07-31";"Julio";2019;323;3,7;2,2;101,1;100,3;"NO";0
"2376";"NETFLIX";"2019-08-01";"Agosto";2019;319,5;3,7;2,4;100,8;100,2;"NO";0
"2377";"NETFLIX";"2019-08-02";"Agosto";2019;318,8;3,7;2,4;100,8;100,2;"NO";0
"2378";"NETFLIX";"2019-08-05";"Agosto";2019;307,6;3,7;2,4;100,8;100,2;"NO";0
"2379";"NETFLIX";"2019-08-06";"Agosto";2019;310,1;3,7;2,4;100,8;100,2;"NO";0
"2380";"NETFLIX";"2019-08-07";"Agosto";2019;304,3;3,7;2,4;100,8;100,2;"NO";0
"2381";"NETFLIX";"2019-08-08";"Agosto";2019;315,9;3,7;2,4;100,8;100,2;"NO";0
"2382";"NETFLIX";"2019-08-09";"Agosto";2019;308,9;3,7;2,4;100,8;100,2;"NO";0
"2383";"NETFLIX";"2019-08-12";"Agosto";2019;310,8;3,7;2,4;100,8;100,2;"NO";0
"2384";"NETFLIX";"2019-08-13";"Agosto";2019;312,3;3,7;2,4;100,8;100,2;"NO";0
"2385";"NETFLIX";"2019-08-14";"Agosto";2019;299,1;3,7;2,4;100,8;100,2;"NO";0
"2386";"NETFLIX";"2019-08-15";"Agosto";2019;295,8;3,7;2,4;100,8;100,2;"NO";0
"2387";"NETFLIX";"2019-08-16";"Agosto";2019;302,8;3,7;2,4;100,8;100,2;"NO";0
"2388";"NETFLIX";"2019-08-19";"Agosto";2019;309,4;3,7;2,4;100,8;100,2;"NO";0
"2389";"NETFLIX";"2019-08-20";"Agosto";2019;299;3,7;2,4;100,8;100,2;"NO";0
"2390";"NETFLIX";"2019-08-21";"Agosto";2019;297,8;3,7;2,4;100,8;100,2;"NO";0
"2391";"NETFLIX";"2019-08-22";"Agosto";2019;296,9;3,7;2,4;100,8;100,2;"NO";0
"2392";"NETFLIX";"2019-08-23";"Agosto";2019;291,4;3,7;2,4;100,8;100,2;"NO";0
"2393";"NETFLIX";"2019-08-26";"Agosto";2019;295;3,7;2,4;100,8;100,2;"NO";0
"2394";"NETFLIX";"2019-08-27";"Agosto";2019;291;3,7;2,4;100,8;100,2;"NO";0
"2395";"NETFLIX";"2019-08-28";"Agosto";2019;291,8;3,7;2,4;100,8;100,2;"NO";0
"2396";"NETFLIX";"2019-08-29";"Agosto";2019;296,8;3,7;2,4;100,8;100,2;"NO";0
"2397";"NETFLIX";"2019-08-30";"Agosto";2019;293,8;3,7;2,4;100,8;100,2;"NO";0
"2398";"NETFLIX";"2019-09-03";"Septiembre";2019;289,3;3,5;2,4;100,6;100,1;"NO";0
"2399";"NETFLIX";"2019-09-04";"Septiembre";2019;291,5;3,5;2,4;100,6;100,1;"NO";0
"2400";"NETFLIX";"2019-09-05";"Septiembre";2019;293,3;3,5;2,4;100,6;100,1;"NO";0
"2401";"NETFLIX";"2019-09-06";"Septiembre";2019;290,2;3,5;2,4;100,6;100,1;"NO";0
"2402";"NETFLIX";"2019-09-09";"Septiembre";2019;294,3;3,5;2,4;100,6;100,1;"NO";0
"2403";"NETFLIX";"2019-09-10";"Septiembre";2019;288;3,5;2,4;100,6;100,1;"NO";0
"2404";"NETFLIX";"2019-09-11";"Septiembre";2019;288,3;3,5;2,4;100,6;100,1;"NO";0
"2405";"NETFLIX";"2019-09-12";"Septiembre";2019;288,9;3,5;2,4;100,6;100,1;"NO";0
"2406";"NETFLIX";"2019-09-13";"Septiembre";2019;294,1;3,5;2,4;100,6;100,1;"NO";0
"2407";"NETFLIX";"2019-09-16";"Septiembre";2019;294,3;3,5;2,4;100,6;100,1;"NO";0
"2408";"NETFLIX";"2019-09-17";"Septiembre";2019;298,6;3,5;2,4;100,6;100,1;"NO";0
"2409";"NETFLIX";"2019-09-18";"Septiembre";2019;291,6;3,5;2,4;100,6;100,1;"NO";0
"2410";"NETFLIX";"2019-09-19";"Septiembre";2019;286,6;3,5;2,4;100,6;100,1;"NO";0
"2411";"NETFLIX";"2019-09-20";"Septiembre";2019;270,8;3,5;2,4;100,6;100,1;"NO";0
"2412";"NETFLIX";"2019-09-23";"Septiembre";2019;265,9;3,5;2,4;100,6;100,1;"NO";0
"2413";"NETFLIX";"2019-09-24";"Septiembre";2019;254,6;3,5;2,4;100,6;100,1;"NO";0
"2414";"NETFLIX";"2019-09-25";"Septiembre";2019;264,8;3,5;2,4;100,6;100,1;"NO";0
"2415";"NETFLIX";"2019-09-26";"Septiembre";2019;263,3;3,5;2,4;100,6;100,1;"NO";0
"2416";"NETFLIX";"2019-09-27";"Septiembre";2019;263,1;3,5;2,4;100,6;100,1;"NO";0
"2417";"NETFLIX";"2019-09-30";"Septiembre";2019;267,6;3,5;2,4;100,6;100,1;"NO";0
"2418";"NETFLIX";"2019-10-01";"Octubre";2019;269,6;3,6;2,4;100,6;100,1;"NO";0
"2419";"NETFLIX";"2019-10-02";"Octubre";2019;268;3,6;2,4;100,6;100,1;"NO";0
"2420";"NETFLIX";"2019-10-03";"Octubre";2019;268,1;3,6;2,4;100,6;100,1;"NO";0
"2421";"NETFLIX";"2019-10-04";"Octubre";2019;272,8;3,6;2,4;100,6;100,1;"NO";0
"2422";"NETFLIX";"2019-10-07";"Octubre";2019;274,5;3,6;2,4;100,6;100,1;"NO";0
"2423";"NETFLIX";"2019-10-08";"Octubre";2019;270,7;3,6;2,4;100,6;100,1;"NO";0
"2424";"NETFLIX";"2019-10-09";"Octubre";2019;267,5;3,6;2,4;100,6;100,1;"NO";0
"2425";"NETFLIX";"2019-10-10";"Octubre";2019;280,5;3,6;2,4;100,6;100,1;"NO";0
"2426";"NETFLIX";"2019-10-11";"Octubre";2019;282,9;3,6;2,4;100,6;100,1;"NO";0
"2427";"NETFLIX";"2019-10-14";"Octubre";2019;285,5;3,6;2,4;100,6;100,1;"NO";0
"2428";"NETFLIX";"2019-10-15";"Octubre";2019;284,3;3,6;2,4;100,6;100,1;"NO";0
"2429";"NETFLIX";"2019-10-16";"Octubre";2019;286,3;3,6;2,4;100,6;100,1;"NO";0
"2430";"NETFLIX";"2019-10-17";"Octubre";2019;293,4;3,6;2,4;100,6;100,1;"NO";0
"2431";"NETFLIX";"2019-10-18";"Octubre";2019;275,3;3,6;2,4;100,6;100,1;"NO";0
"2432";"NETFLIX";"2019-10-21";"Octubre";2019;278;3,6;2,4;100,6;100,1;"NO";0
"2433";"NETFLIX";"2019-10-22";"Octubre";2019;266,7;3,6;2,4;100,6;100,1;"NO";0
"2434";"NETFLIX";"2019-10-23";"Octubre";2019;271,3;3,6;2,4;100,6;100,1;"NO";0
"2435";"NETFLIX";"2019-10-24";"Octubre";2019;271,5;3,6;2,4;100,6;100,1;"NO";0
"2436";"NETFLIX";"2019-10-25";"Octubre";2019;276,8;3,6;2,4;100,6;100,1;"NO";0
"2437";"NETFLIX";"2019-10-28";"Octubre";2019;281,9;3,6;2,4;100,6;100,1;"NO";0
"2438";"NETFLIX";"2019-10-29";"Octubre";2019;281,2;3,6;2,4;100,6;100,1;"NO";0
"2439";"NETFLIX";"2019-10-30";"Octubre";2019;291,5;3,6;2,4;100,6;100,1;"NO";0
"2440";"NETFLIX";"2019-10-31";"Octubre";2019;287,4;3,6;2,4;100,6;100,1;"NO";0
"2441";"VERIZON";"2018-11-12";"Noviembre";2018;58,7;3,7;2,2;101,2;100,6;"SI";1
"2442";"VERIZON";"2018-11-13";"Noviembre";2018;58,7;3,7;2,2;101,2;100,6;"SI";1
"2443";"VERIZON";"2018-11-14";"Noviembre";2018;58,9;3,7;2,2;101,2;100,6;"SI";1
"2444";"VERIZON";"2018-11-15";"Noviembre";2018;59,1;3,7;2,2;101,2;100,6;"SI";1
"2445";"VERIZON";"2018-11-16";"Noviembre";2018;60,2;3,7;2,2;101,2;100,6;"SI";1
"2446";"VERIZON";"2018-11-19";"Noviembre";2018;60,6;3,7;2,2;101,2;100,6;"SI";1
"2447";"VERIZON";"2018-11-20";"Noviembre";2018;59,5;3,7;2,2;101,2;100,6;"SI";1
"2448";"VERIZON";"2018-11-21";"Noviembre";2018;59,2;3,7;2,2;101,2;100,6;"SI";1
"2449";"VERIZON";"2018-11-23";"Noviembre";2018;58,6;3,7;2,2;101,2;100,6;"SI";1
"2450";"VERIZON";"2018-11-26";"Noviembre";2018;59,2;3,7;2,2;101,2;100,6;"SI";1
"2451";"VERIZON";"2018-11-27";"Noviembre";2018;60,7;3,7;2,2;101,2;100,6;"SI";1
"2452";"VERIZON";"2018-11-28";"Noviembre";2018;60,1;3,7;2,2;101,2;100,6;"SI";1
"2453";"VERIZON";"2018-11-29";"Noviembre";2018;59,5;3,7;2,2;101,2;100,6;"SI";1
"2454";"VERIZON";"2018-11-30";"Noviembre";2018;60,3;3,7;2,2;101,2;100,6;"SI";1
"2455";"VERIZON";"2018-12-03";"Diciembre";2018;58,2;3,9;2,2;101,1;100,5;"NO";0
"2456";"VERIZON";"2018-12-04";"Diciembre";2018;58,1;3,9;2,2;101,1;100,5;"NO";0
"2457";"VERIZON";"2018-12-06";"Diciembre";2018;58,1;3,9;2,2;101,1;100,5;"NO";0
"2458";"VERIZON";"2018-12-07";"Diciembre";2018;57,7;3,9;2,2;101,1;100,5;"NO";0
"2459";"VERIZON";"2018-12-10";"Diciembre";2018;58,3;3,9;2,2;101,1;100,5;"NO";0
"2460";"VERIZON";"2018-12-11";"Diciembre";2018;58,8;3,9;2,2;101,1;100,5;"NO";0
"2461";"VERIZON";"2018-12-12";"Diciembre";2018;57,3;3,9;2,2;101,1;100,5;"NO";0
"2462";"VERIZON";"2018-12-13";"Diciembre";2018;57,1;3,9;2,2;101,1;100,5;"NO";0
"2463";"VERIZON";"2018-12-14";"Diciembre";2018;57,1;3,9;2,2;101,1;100,5;"NO";0
"2464";"VERIZON";"2018-12-17";"Diciembre";2018;56;3,9;2,2;101,1;100,5;"NO";0
"2465";"VERIZON";"2018-12-18";"Diciembre";2018;55,7;3,9;2,2;101,1;100,5;"NO";0
"2466";"VERIZON";"2018-12-19";"Diciembre";2018;55,9;3,9;2,2;101,1;100,5;"NO";0
"2467";"VERIZON";"2018-12-20";"Diciembre";2018;55,1;3,9;2,2;101,1;100,5;"NO";0
"2468";"VERIZON";"2018-12-21";"Diciembre";2018;54,9;3,9;2,2;101,1;100,5;"NO";0
"2469";"VERIZON";"2018-12-24";"Diciembre";2018;53;3,9;2,2;101,1;100,5;"NO";0
"2470";"VERIZON";"2018-12-26";"Diciembre";2018;54,4;3,9;2,2;101,1;100,5;"NO";0
"2471";"VERIZON";"2018-12-27";"Diciembre";2018;55,2;3,9;2,2;101,1;100,5;"NO";0
"2472";"VERIZON";"2018-12-28";"Diciembre";2018;55,3;3,9;2,2;101,1;100,5;"NO";0
"2473";"VERIZON";"2018-12-31";"Diciembre";2018;56,2;3,9;2,2;101,1;100,5;"NO";0
"2474";"VERIZON";"2019-01-02";"Enero";2019;56;4;2,2;100,9;100,4;"NO";0
"2475";"VERIZON";"2019-01-03";"Enero";2019;56,2;4;2,2;100,9;100,4;"NO";0
"2476";"VERIZON";"2019-01-04";"Enero";2019;56,4;4;2,2;100,9;100,4;"NO";0
"2477";"VERIZON";"2019-01-07";"Enero";2019;56,7;4;2,2;100,9;100,4;"NO";0
"2478";"VERIZON";"2019-01-08";"Enero";2019;58,4;4;2,2;100,9;100,4;"NO";0
"2479";"VERIZON";"2019-01-09";"Enero";2019;57;4;2,2;100,9;100,4;"NO";0
"2480";"VERIZON";"2019-01-10";"Enero";2019;57,6;4;2,2;100,9;100,4;"NO";0
"2481";"VERIZON";"2019-01-11";"Enero";2019;58;4;2,2;100,9;100,4;"NO";0
